Date,close,high,low,open,volume,symbol,country,region,industry,sector,currency
1999-09-10,1.080633521080017,1.0881380732093593,1.0256015637872191,1.0306041914003867,2284800,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-13,1.0406098365783691,1.074379397932052,1.035607210026473,1.073128741294078,812800,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-14,1.0193476676940918,1.0406100564511498,1.010592458668905,1.0406100564511498,4550400,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-15,1.059370994567871,1.0668755457214887,1.0105923281336235,1.0109048587260892,5536000,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-16,1.0793827772140503,1.0793827772140503,1.0456132114171102,1.0668755984792067,1734400,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-17,1.159429669380188,1.1806920559128085,1.0806334071066381,1.0806334071066381,5664000,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-20,1.3145205974578857,1.3382849918873572,1.2007041548051696,1.2007041548051696,7974400,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-21,1.273246169090271,1.3833106841350193,1.2169635601358473,1.367676520066163,9625600,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-22,1.2607393264770508,1.3007627971588618,1.2457308303262198,1.2820016425993388,3904000,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-23,1.2332229614257812,1.2895062689455639,1.2332229614257812,1.2795003255553092,1504000,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-24,1.2032053470611572,1.2469813966245964,1.1906981660614542,1.2307216338282259,4992000,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-27,1.1957014799118042,1.2307217110502588,1.1931995549871577,1.2207158434807446,3417600,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-28,1.3032640218734741,1.3307803087544574,1.2007040379739464,1.205707276820332,5715200,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-29,1.311394214630127,1.3607978762914013,1.255736580903135,1.2582378949100843,4646400,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-30,1.4308388233184814,1.4783668390082056,1.328278850548225,1.3445379245991984,4550400,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-01,1.3564202785491943,1.4858714818568348,1.3107685126044772,1.4408447772140818,6592000,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-04,1.4158308506011963,1.47586606806747,1.3895652902822482,1.4708628279237075,5184000,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-05,1.4508506059646606,1.4658597106915137,1.4208330072205642,1.43896848711772,4217600,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-06,1.6534688472747803,1.6534688472747803,1.495876949789502,1.5271452742969178,5388800,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-07,1.5709213018417358,1.630956510829318,1.5308978291833477,1.620950642664721,6009600,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-08,1.7410210371017456,1.751026905131066,1.6309564887792214,1.6459655961780613,8147200,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-11,1.711003065109253,1.7960532304256176,1.6684782878058642,1.7948018864813013,8115200,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-12,1.6909910440444946,1.6934923574086098,1.5709206740531696,1.6928672962529798,11123200,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-13,1.5996887683868408,1.72100980079444,1.5890572251636133,1.6109452205110748,9459200,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-14,1.550909399986267,1.5759243730828119,1.5258950375993838,1.5721717148893084,3737600,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-15,1.5308971405029297,1.5509088678297656,1.3482902813229172,1.4808678221858407,5804800,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-18,1.51088547706604,1.528395891894837,1.4220832806207162,1.5277702200346899,2668800,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-19,1.550909399986267,1.5809270012763237,1.5133872456962807,1.5515350720346406,2764800,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-20,1.5008794069290161,1.5709204459190367,1.4908735442161558,1.5609145832061766,3545600,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-21,1.4658596515655518,1.5008798766663063,1.410827084066328,1.4383433678159399,5056000,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-22,1.4596059322357178,1.4996293983418583,1.455853884965674,1.460856512874128,1932800,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-25,1.6046907901763916,1.6046907901763916,1.4070755060350322,1.4808684778713976,5344000,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-26,1.6259539127349854,1.6284552271458277,1.5559128342632265,1.5759245709694432,6150400,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-27,1.5359011888504028,1.6381480514515063,1.5359011888504028,1.6381480514515063,1324800,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-28,1.4758654832839966,1.5909326324796242,1.4508505138965127,1.5909326324796242,2163200,INFY,india,ASIA,information-technology-services,technology,USD
1999-10-29,1.51088547706604,1.515888714464044,1.4008209721142093,1.4908737488929797,4864000,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-01,1.4802426099777222,1.5233930631020887,1.4308389481541437,1.4408448149244524,1843200,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-02,1.4508506059646606,1.5509092684449821,1.4508506059646606,1.4908740709567891,4300800,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-03,1.5058828592300415,1.6103184555376593,1.4633574785801893,1.4633574785801893,6310400,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-04,1.5083844661712646,1.5909327087596978,1.5008799139242432,1.585930081068084,3078400,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-05,1.5559120178222656,1.5796757900137885,1.5333983678091603,1.5509087809162139,1600000,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-08,1.6211376190185547,1.6611657083770375,1.5110603732827268,1.5310744179619682,4083200,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-09,1.6886860132217407,1.721208699321949,1.6223891518256426,1.6411524807488354,3168000,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-10,1.7912567853927612,1.821277848835098,1.6911865739183054,1.7399709547071274,3059200,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-11,1.801263689994812,1.861305812994639,1.7875043421973815,1.7925073943623222,2867200,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-12,1.7912567853927612,1.7912567853927612,1.7174553098203997,1.7737443456897066,908800,INFY,india,ASIA,information-technology-services,technology,USD
